id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15843930,Huge House Heart of SF w/ Parking,65647390,Nathan,,Castro/Upper Market,37.7669402528573,-122.43456154721154,Entire home/apt,600,5,27,2018-01-25,1.88,1,225
15849484,"Welcome to the nice , large 600 sq ft modern place",69727514,Bella,,Outer Richmond,37.77394567512057,-122.47997942513608,Entire home/apt,170,2,9,2017-10-30,1.09,1,0
15853561,Modern urban oasis with 360 city views,2028100,Mary Ann,,Mission,37.76207428943355,-122.40632940935352,Entire home/apt,650,5,9,2017-11-25,0.64,1,58
15855471,Downtown Urban Heaven,6827998,Louis,,South of Market,37.77298112629647,-122.39653294271615,Private room,130,1,21,2018-02-12,1.32,2,84
15855837,"Classy, open, great for families/groups of friends",17531615,David,,Castro/Upper Market,37.76924693401659,-122.4307691955955,Entire home/apt,290,4,8,2018-02-18,0.52,2,1
15856221,"Live like a local - 2bdrm Flat, Great location!",957607,Morgan,,Inner Richmond,37.78095280896038,-122.46670784001786,Entire home/apt,249,2,25,2017-09-19,1.98,1,89
15860884,Perfect Room for Solo Traveler - 4 min to BART!,6136360,Jeff,,Mission,37.75338893761353,-122.41478820975776,Private room,79,2,104,2018-03-01,6.54,4,20
15860973,Beautiful Mission 3BR / 2BA - 1 block to BART!,6136360,Jeff,,Mission,37.751266040847455,-122.4149382019735,Entire home/apt,337,2,4,2017-12-26,0.57,4,0
15873231,414 - Clean and Renovated Private Room,93714995,325,,Financial District,37.78875466335868,-122.4064004563855,Private room,60,32,13,2018-01-26,1.00,13,89
15876545,Sunny home just off Cortland (3 beds/2 full baths),554399,Victor,,Bernal Heights,37.740329975414745,-122.4110214468501,Private room,450,2,19,2018-02-17,1.26,2,82
15888973,Private Room with shared bathroom in Hotel,103049007,Akshay,,Downtown/Civic Center,37.78399798245656,-122.4141171400456,Private room,70,1,33,2018-02-17,2.10,9,82
15903424,"Adorable private ""in-law"" for two",88656778,Lainie & Charlie,,Parkside,37.744790552344,-122.48813604052751,Entire home/apt,110,2,63,2018-02-28,3.95,1,11
15904098,"316 - Private Room, Clean and New!",93714995,325,,Financial District,37.78858826294371,-122.40527706408345,Private room,59,32,19,2018-01-06,1.25,13,90
15911270,600sqft SUPER Private Guest Suite + PrivateBath,103224738,Kelly,,Castro/Upper Market,37.76081890348844,-122.42989325900234,Private room,150,2,50,2018-02-26,5.15,1,22
15915145,Modern Luxury Bernal Heights Flat—on Precita Park,28754131,Loretta,,Bernal Heights,37.74706184142612,-122.41274537314256,Entire home/apt,150,30,25,2018-01-25,1.82,1,342
15919029,Spacious 2-Bedroom Apartment in Bernal,1862130,Naldo & Liliana,,Bernal Heights,37.73355638212578,-122.41375465387222,Entire home/apt,175,3,2,2018-01-02,0.28,1,72
15920878,Great Cozy Home in Sunset District,103297299,Steven,,Parkside,37.74344221418801,-122.48422712203319,Entire home/apt,135,1,48,2018-02-23,3.02,1,66
15927761,"Quiet, large, 2bd/2ba SF home away from home!",52558265,Tim,,Inner Richmond,37.784032336258704,-122.47515294261059,Private room,269,3,12,2017-08-04,0.76,2,42
15929798,First floor suite w/ sleeping and cooking areas,103370502,Barbara,,Excelsior,37.7221863386291,-122.41179469266551,Private room,125,1,30,2018-02-24,2.10,1,67
15929904,Beautiful 2 Bedrooms in a Victorian house,70007282,Marguerite,,Western Addition,37.77894658549311,-122.44014300486333,Entire home/apt,350,2,57,2018-02-28,3.64,3,241
15939264,[E] Private Little Studio in SF,22267913,Henry,,Visitacion Valley,37.71854873384523,-122.40042178952342,Entire home/apt,85,1,5,2017-12-21,0.35,2,349
15939487,[F] Cute Little Studio in SF,22267913,Henry,,Visitacion Valley,37.71959076429605,-122.39984942519985,Entire home/apt,60,1,11,2017-08-31,0.77,2,356
15957623,Sunny 5 bedroom Victorian Steps from the Fun,30075056,Joelle,,Bernal Heights,37.7468889475979,-122.41698045528828,Entire home/apt,650,7,4,2018-01-02,0.35,1,0
15957963,406 - Clean Budget Room with a Perfect Location!,93714995,325,,Financial District,37.78894877309664,-122.40479974432856,Private room,59,32,37,2018-02-04,2.38,13,89
15984328,The Studio at Casa Negra on Potrero Hill,384619,Ryan,,Potrero Hill,37.7571412633354,-122.40163077251613,Entire home/apt,188,2,21,2018-02-21,1.42,1,70
15985008,Modern garden-view studio apartment w/free parking,13303946,Satish,,West of Twin Peaks,37.74070023372309,-122.45179970886709,Entire home/apt,147,2,77,2018-03-01,5.13,1,143
15990158,Cozy 2 Bedroom Flat in Bayview,3967769,Zach,,Bayview,37.72995417115078,-122.38954707338007,Entire home/apt,150,2,5,2017-05-27,0.35,2,0
15990429,Private Room with shared bathroom in Hotel,103049007,Akshay,,Downtown/Civic Center,37.785232359183716,-122.41282614758067,Private room,70,1,53,2018-01-20,3.37,9,84
15999214,#104 Private Room in Hostel-Style House in Bayview,27123550,Jacquelyn,,Bayview,37.73462006956721,-122.38806168630725,Private room,40,30,3,2018-01-19,0.19,8,365
16017300,Beautiful 3Bedrooms &livingroom in Victorian House,70007282,Marguerite,,Western Addition,37.77714155818721,-122.43962552606085,Private room,450,2,1,2018-01-01,0.48,3,241
16017966,Perfect for business travelers and tourists,6680334,João,,South of Market,37.77634225441457,-122.41407332078475,Private room,133,2,92,2018-02-11,6.01,3,18
16018565,The Sutter Apartment Back,104172283,Charles,,Downtown/Civic Center,37.78810562399765,-122.4153728930772,Entire home/apt,240,2,94,2018-02-15,5.99,2,8
16027559,Modern Spacious Full Floor Flat in Russian Hill,1429422,Jeeun,,Russian Hill,37.79680801764613,-122.42163307187982,Entire home/apt,295,30,10,2018-02-04,1.02,1,173
16029428,Private Room with shared bathroom in Hotel,103049007,Akshay,,Downtown/Civic Center,37.78429565423064,-122.41223533712967,Private room,70,1,81,2018-02-15,5.25,9,75
16040602,"Sunny, convenient 4 bdr - perfect for family",311757,Sharon,,Bernal Heights,37.73750954374892,-122.41204696619222,Entire home/apt,150,3,2,2017-11-01,0.25,1,96
16042687,Look HERE!  Queen bed/mattress Private bath. Cozy!,104418181,Susan,,Ocean View,37.72195311394197,-122.46014377836734,Private room,52,1,29,2018-02-11,2.02,1,36
16043093,Family-Friendly Richmond Retreat,83844277,Stacy,,Outer Richmond,37.78136248307976,-122.48880733241025,Entire home/apt,160,2,51,2018-02-17,3.96,1,52
16052484,Luxurious Noe Valley Victorian,55971219,Ronald,,Noe Valley,37.7526146089838,-122.43108237883868,Private room,150,1,11,2018-01-10,0.79,1,74
16052656,Big 3 br Noe Valley Home - Walk to 24th Street!,25707444,Kathryn,,Noe Valley,37.750990449225654,-122.44078314065105,Entire home/apt,495,2,15,2017-11-25,1.05,1,114
16055131,"Separate entrance, private 2 bedroom unit",10784845,Amy,,Twin Peaks,37.74854958935138,-122.45376680033236,Private room,159,3,33,2018-02-20,2.63,2,62
16055807,Private Room 105 in Hostel House,27123550,Jacquelyn,,Bayview,37.73364115228834,-122.38895923849813,Private room,50,30,4,2017-10-21,0.30,8,310
16056892,Private In-Law Apt in the Sunset,316776,Molly,,Outer Sunset,37.75875181274832,-122.48556080972479,Entire home/apt,140,3,17,2018-02-02,,1,93
16066598,SchMurray Castle on the Hill,104660822,Liz,,Excelsior,37.718313843222454,-122.43490186749017,Private room,85,1,3,2018-02-08,0.23,1,0
16068425,Newly Renovated Home in Geo Center of City,10784845,Amy,,Twin Peaks,37.75041045952209,-122.4519343375691,Entire home/apt,189,3,11,2017-08-22,0.74,2,63
16073408,Private bedroom/bathroom in remodeled Bernal home,554399,Victor,,Bernal Heights,37.73830379588277,-122.40973941272439,Private room,72,2,30,2018-01-26,1.99,2,69
16073836,Beautiful traditional house in Ashbury Heights,19861970,Dennis,,Haight Ashbury,37.76418564880651,-122.44482686841853,Entire home/apt,700,3,24,2018-02-16,1.73,1,290
16079346,"Private Room in Historic Edwardian, Great Location",50381482,Monette,,Haight Ashbury,37.7659446116867,-122.44624182930094,Private room,100,2,5,2017-12-10,1.04,1,286
16083195,ROOM 914,104817111,Andrei,,Ocean View,37.71890358754592,-122.45553716385896,Private room,149,1,0,,,1,89
16086843,421 - Private Room With Bath in Union Square,93714995,325,,Financial District,37.78893357307589,-122.40501988329616,Private room,109,1,110,2018-03-01,7.19,13,54
16088064,"Sunny Top Floor Large Flat 5 bed/3 bath, Nob Hill.",75323230,Joe,,Nob Hill,37.79021557905879,-122.41632328481008,Entire home/apt,600,2,64,2018-02-26,4.30,2,85
16089156,Redwood oasis in the city,1716457,Tracy,,Outer Mission,37.72659656728952,-122.43686998785194,Entire home/apt,120,3,0,,,1,119
16121736,"Art-filled loft in SoMA, Bright and Spacious",25327560,Lynne,,South of Market,37.776960836808044,-122.41187575669773,Entire home/apt,201,2,67,2018-02-28,5.18,1,101
16134193,Quiet North Beach apartment near all of the action,20257472,Martin,,North Beach,37.80142378843045,-122.40788236838,Entire home/apt,270,30,44,2018-01-25,2.99,1,108
16160696,Oasis on Dolores Park with Garage!,105480603,David,,Castro/Upper Market,37.75954782384851,-122.42669237581372,Entire home/apt,349,5,27,2018-02-28,1.78,2,30
16162625,"315 - Clean, Private Room in a Perfect Location!",93714995,325,,Financial District,37.7887362742864,-122.40521729213911,Private room,109,1,79,2018-03-01,5.20,13,66
16173016,Beautiful one bedroom Retreat - Mission District,105578739,Elizabeth,,Mission,37.7614820537443,-122.40925392305105,Entire home/apt,200,1,39,2018-03-03,2.85,1,314
16175237,"3 BR  1, 1/2BA Family house Exelsior",45776848,Yoav,,Excelsior,37.72616265880845,-122.43062116275712,Entire home/apt,170,7,3,2018-01-15,0.24,2,62
16176101,401 - Renovated Room. 2 beds. Sleeps up to 4!,93714995,325,,Financial District,37.78844443933023,-122.40625815535172,Private room,147,1,67,2018-02-11,4.63,13,62
16178483,Beautiful Castro Edwardian (pvt top-level condo),9475163,Dhruv,,Castro/Upper Market,37.761369736424925,-122.43916863889459,Entire home/apt,225,3,6,2018-01-22,0.63,2,3
16178751,"Private, Quiet Apartment in Heart of the Mission",3470491,Andrew,,Mission,37.7591334594544,-122.41967552985781,Entire home/apt,185,2,17,2018-02-19,1.23,1,5
16179065,"Quiet, Recently Re-Done Large Studio / Noe Valley",3817487,Bruce And Keith,,Noe Valley,37.75310296241537,-122.43620873285762,Entire home/apt,189,3,18,2018-01-31,1.33,2,308
16179580,Charming in-law with a comfortable Cape Cod feel,105638927,Lori,,Outer Mission,37.73360163046478,-122.44375178383615,Private room,120,2,16,2017-10-20,1.11,1,0
16180470,Private Bedroom in 2bd/2ba Very Spacious Loft,8182553,Nicolai,,South of Market,37.772663543031975,-122.40264810534961,Private room,150,1,3,2018-01-10,0.47,1,0
16190202,Sunny Bernal Heights Casita with Private Entrance,105724944,Julie,,Bernal Heights,37.74760041891604,-122.40726519985064,Entire home/apt,200,1,22,2018-02-22,2.91,1,146
16202104,2 Bedrooms in Beautiful Victorian home,40536296,Mustapha,,Haight Ashbury,37.772197094160205,-122.44236742842924,Private room,345,2,3,2017-09-14,0.42,3,363
16204265,*Private BD/BA* Center of Mission - foodie heaven,1291823,Koncha,,Mission,37.760161738941875,-122.41929081421445,Private room,90,1,139,2018-02-22,9.74,3,142
16208102,Large designer 2bd/2bth apartment with own yard,3916222,Marshka,,Mission,37.75712620047505,-122.4108266297655,Entire home/apt,355,2,13,2018-01-01,1.11,1,6
16208487,Sadie's Place - Modern Luxury Quiet Sunny Flat,100615514,May,,Bernal Heights,37.741428858375365,-122.4142770142427,Entire home/apt,170,30,8,2017-07-10,0.54,1,217
16215634,2 bdrm/2 bath in NEW bldg - Lower Pac Heights!,5787401,Danica,,Western Addition,37.78488124253375,-122.43982253908379,Entire home/apt,400,3,0,,,1,1
16219958,1 Spacious Bedroom+1 Sofabed ~ Golden Gate Park,7479539,Igor,,Inner Richmond,37.77876943103609,-122.47406913013377,Private room,80,2,86,2018-02-25,6.62,3,250
16228848,415 - Clean Renovated Room in PERFECT LOCATION,93714995,325,,Financial District,37.78878289836996,-122.40501239714371,Private room,109,1,64,2018-02-25,22.33,13,51
16230722,Comfy fun private room & bath close to BART in SF,835197,Steve & Anna,,Outer Mission,37.715961681718035,-122.44796973643875,Private room,80,1,27,2018-02-25,1.89,1,150
16242493,Sunny Modern Loft Room in ❤ of SOMA | Washer/Dryer,7884811,Jessy,,South of Market,37.77896796398333,-122.40350138834427,Private room,156,1,37,2018-02-08,2.64,2,57
16244433,Stunning Canyon View 1 Bedroom w/ Garage Parking,6703252,Jonathan,,Diamond Heights,37.741493170418565,-122.44151341101282,Entire home/apt,159,2,69,2018-02-18,5.35,1,33
16255081,"424 - Boutique, Unique Hotel Room in Union Square",93714995,325,,Financial District,37.788766242068036,-122.40510245129674,Private room,99,1,83,2018-02-25,5.52,13,53
16256179,"Beautiful SF Victorian- roof deck, garden, hot tub",26511202,Kathi,,Potrero Hill,37.75504534002461,-122.40083155045801,Entire home/apt,327,30,28,2017-08-13,2.14,1,1
16256385,Treat Suite,46740514,Freddi,,Mission,37.752823806040645,-122.4130389249064,Entire home/apt,165,2,73,2018-02-28,5.05,1,18
16275218,Spacious 1 Bedroom in Beautiful Pac Heights,12301876,K.J.,,Western Addition,37.78727018591919,-122.44267433817569,Entire home/apt,175,1,59,2018-02-15,4.01,1,78
16305055,Sunset District Private Studio,106687468,Stephen,,Parkside,37.73801818597417,-122.49108807725494,Private room,100,3,13,2018-01-11,1.26,1,352
16310932,Two Room Double Parlor in Mission/Castro,52573756,Conan,,Mission,37.75912096194428,-122.42436751947075,Private room,200,2,28,2018-02-25,1.93,1,0
16311341,Renovated condo with great light!,6051135,Amber,,South of Market,37.77987630770996,-122.40472146894874,Entire home/apt,395,30,4,2017-11-09,0.31,1,179
16322016,"Comfy 2-Queen Flat w/Pkg, Yard, & Laundry by Beach",106823536,Lily,,Parkside,37.73823147099142,-122.49449668763191,Entire home/apt,179,1,61,2018-02-25,4.12,1,72
16322853,"Large, Bright Garden studio w/ parking & backyard",29665662,Alina,,Bayview,37.72934526092728,-122.38382645386015,Entire home/apt,99,2,79,2018-02-20,5.46,1,31
16324639,Heart of the Mission New Cozy Charmer,625125,Zack,,Mission,37.75993231387472,-122.4213666919081,Entire home/apt,250,5,7,2017-11-09,0.49,1,0
16326424,"Private room, quiet, cozy, secure near lake, SFSU",23671391,Generosa,,Lakeshore,37.70871886771542,-122.48508557100563,Private room,60,3,65,2018-02-24,5.05,1,65
16330378,"Spacious, Gourmet Home near BART/Muni",106895777,Tyler,,Excelsior,37.723980473006634,-122.4307813095462,Entire home/apt,350,5,11,2018-02-19,1.20,1,53
16331804,Your Own Private 1-Bedroom/1-Bathroom in SF,106908544,Kevin,,Crocker Amazon,37.71255339012713,-122.43693144301712,Private room,99,2,50,2017-10-31,4.50,1,349
16335125,Private Guest House 2 BR w/ Garage Parking,7076264,Erika,,Excelsior,37.71773554745535,-122.43148898608132,Entire home/apt,150,2,63,2018-02-26,5.49,1,46
16336481,2 bedroom home in Glen Park (San Francisco),18734738,Paul,,Outer Mission,37.733959946055414,-122.44261318293266,Entire home/apt,200,2,18,2018-02-05,1.25,1,4
16336782,Large Studio Near Golden Gate Park!,106951010,Renita,,Outer Sunset,37.762903037042754,-122.48906014045697,Entire home/apt,199,2,20,2018-02-24,1.53,1,68
16348139,North Beach 2 Bedroom W Spacious Rooftop Deck,7610972,Grettel,,Russian Hill,37.80026310352448,-122.41329353273053,Entire home/apt,610,3,1,2017-05-27,0.11,1,61
16351934,Queen bedroom in gorgeous bright Dolores luxury,9151990,Roxy,,Mission,37.761718866629494,-122.42348307335551,Private room,155,1,31,2018-02-20,2.22,3,12
16352294,Spacious Mission Victorian with 3br/ 2ba,5400914,Bar,,Mission,37.75040546109643,-122.41107867237304,Entire home/apt,250,5,8,2018-01-12,0.65,4,0
16362304,Best Master Suite in Town,36381578,Harris,,Seacliff,37.77984146441704,-122.50548312470745,Private room,75,3,40,2018-02-05,2.91,3,9
16376205,"Private room, ocean view, cozy.",100586872,Mary Gaineng,,Outer Sunset,37.749745391617225,-122.48241941384995,Private room,65,1,141,2018-03-01,10.58,3,318
16376353,"Private room, quiet, and cozy",100586872,Mary Gaineng,,Outer Sunset,37.749075433086915,-122.48171001251917,Private room,82,1,136,2018-02-27,10.23,3,287
16380237,Master suite in beautiful view home in Glen Park,107289801,Tahl,,Outer Mission,37.734608521366034,-122.4413790082159,Private room,123,30,2,2017-11-04,0.26,1,211
16381134,Room with Private Entrance,107297613,Joanne,,Russian Hill,37.80169855540531,-122.41810544140318,Private room,385,30,23,2017-12-28,1.61,1,303
16383490,Large bedroom at top of Potrero Hill,260426,Joe,,Potrero Hill,37.75804926203772,-122.40116969220873,Private room,90,3,15,2018-02-25,1.10,4,9
16392353,Heart of the Castro: Master Bedroom with Bath,1314117,Andy,,Castro/Upper Market,37.76131157375606,-122.43878556501001,Private room,250,30,3,2017-12-11,0.21,1,31
16406118,Private-Master BD/BTH in 2-BD/2-BTH TwnHse,47804679,Chaz,,Bernal Heights,37.73408247849619,-122.4135980321593,Private room,100,1,91,2018-03-01,6.55,2,35
16407735,Mandalay - Spacious & Upscale Zen Getaway,4350837,Servio,,Parkside,37.74285297407103,-122.47274591076514,Entire home/apt,150,2,58,2018-02-25,4.64,2,58
16416050,Stunning Victorian Penthouse,6891075,Ryan,,Haight Ashbury,37.77596145656689,-122.44295454300747,Entire home/apt,1000,1,13,2018-01-27,0.99,2,121
16417011,Charming & Elegant 1 Bd/1 Ba Condo in Pac Heights,107591037,Bobby,,Pacific Heights,37.795370999337784,-122.4246067865294,Entire home/apt,400,2,18,2017-11-09,1.33,1,12
16426353,420 - Clean Hotel Room in PERFECT LOCATION,93714995,325,,Downtown/Civic Center,37.788430625309324,-122.40701876419746,Private room,79,1,79,2018-02-27,5.51,13,46
16431962,Bright SOMA Loft w/2 beds,21848126,Greg,,South of Market,37.78201171016712,-122.40929802895596,Entire home/apt,175,3,12,2018-01-29,1.64,1,61
16435615,Private bed/bath w panoramic downtown SF views,1624329,Tiff,,Financial District,37.78994718416361,-122.39430675730748,Private room,157,3,20,2018-02-26,2.16,1,180
16441272,Outer Sunset Cozy Room!,66107483,Tomo,,Outer Sunset,37.74977069073289,-122.50022659015369,Private room,120,4,3,2017-09-04,0.23,1,55
16444225,Amazing Gem! Updated Kitchen! King Sized bed!,107848024,Elizabeth,,Western Addition,37.776955151570824,-122.44130249466753,Entire home/apt,250,30,3,2017-03-21,0.22,1,89
16454916,Cottage with a View,39759525,Maria,,Castro/Upper Market,37.7584817226364,-122.43034820772677,Entire home/apt,200,3,20,2017-11-17,2.41,1,86
16480847,Cloud360,108195813,Michele,,West of Twin Peaks,37.73551911952917,-122.45193043161804,Entire home/apt,92,1,59,2018-02-11,4.14,1,26
16488124,Hideaway with view,24053387,Annelise,,Bernal Heights,37.74684960194587,-122.41533430150751,Private room,60,2,3,2017-06-25,0.35,2,3
16490343,Nob Hill Studio Timeshare Condo - WorldMark,55782784,Kevin,,Chinatown,37.79170332731154,-122.40675153997964,Entire home/apt,225,2,3,2018-01-28,0.21,9,72
16497229,Calming Blue Room near the Wharf,19584367,Elisa,,North Beach,37.80486903612492,-122.41377248218637,Private room,67,30,68,2018-01-11,4.77,3,242
