SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
050,4,9,06,053,California,Monterey County,415057,415059,416373,420456,424788,426712,428475,430552,433953,434534,433950,434061,1314,4083,4332,1924,1763,2077,3401,581,-584,111,1675,6862,6811,6564,6458,6455,6326,6046,5885,5797,517,2326,2379,2461,2373,2488,2610,2558,2729,2742,1158,4536,4432,4103,4085,3967,3716,3488,3156,3055,79,63,358,410,587,959,969,271,-203,-90,96,-509,-360,-2605,-2924,-2843,-1264,-3179,-3544,-2850,175,-446,-2,-2195,-2337,-1884,-295,-2908,-3747,-2940,-19,-7,-98,16,15,-6,-20,1,7,-4,18702,18996,19255,19500,18593,17626,17464,18212,18433,18102,18075,16.400005258,16.116056429,15.417498532,15.103129491,15.02863123,14.634964517,13.923063903,13.552350993,13.356973587,5.559080768,5.6291437739,5.7803875514,5.549663407,5.7926002326,6.0381374312,5.8907041786,6.2845141649,6.3178922848,10.84092449,10.486912655,9.6371109806,9.553466084,9.2360309979,8.596827086,8.0323597244,7.2678368283,7.039081302,0.1505683957,0.8470926738,0.9630064592,1.3727991656,2.2327586909,2.2417452762,0.6240738203,-0.467481266,-0.207370644,-1.216497038,-0.851825035,-6.11861421,-6.83827046,-6.619116745,-2.924216748,-7.320777398,-8.16134782,-6.566737057,-1.065928643,-0.004732361,-5.155607751,-5.465471295,-4.386358054,-0.682471472,-6.696703578,-8.628829086,-6.774107701
050,4,9,06,055,California,Napa County,136484,136535,136759,137691,138538,139580,140405,140862,140840,139878,138789,137744,224,932,847,1042,825,457,-22,-962,-1089,-1045,389,1503,1531,1414,1481,1467,1430,1327,1285,1235,320,1160,1128,1245,1166,1221,1226,1299,1234,1279,69,343,403,169,315,246,204,28,51,-44,41,202,199,174,163,177,160,74,-20,-13,128,392,271,709,370,53,-380,-1064,-1120,-985,169,594,470,883,533,230,-220,-990,-1140,-998,-14,-5,-26,-10,-23,-19,-6,0,0,-3,4966,4966,4994,5018,5031,4996,5016,4972,5050,5019,5061,10.95281472,11.085005557,10.16834581,10.579138168,10.431369482,10.152572577,9.4543278308,9.2224770066,8.9320261958,8.4532701767,8.1671366873,8.9530343236,8.3290176259,8.6821418794,8.7042335518,9.2548393762,8.8564487363,9.2502522303,2.4995445436,2.9178688697,1.2153114865,2.2501205422,1.7492276022,1.4483390249,0.1994884546,0.3660282703,-0.318226035,1.472034979,1.4408335113,1.2512674476,1.1643480901,1.2585905919,1.1359521764,0.5272194872,-0.143540498,-0.094021328,2.8566223356,1.9621401084,5.0985552895,2.6429987321,0.3768661094,-2.697886419,-7.580561275,-8.038267897,-7.123923727,4.3286573146,3.4029736197,6.3498227371,3.8073468222,1.6354567013,-1.561934243,-7.053341788,-8.181808395,-7.217945055
050,4,9,06,057,California,Nevada County,98764,98747,98790,98701,98137,97938,98572,98676,98913,99367,99508,99755,43,-89,-564,-199,634,104,237,454,141,247,217,769,772,802,860,829,830,776,795,778,190,945,953,1008,965,1024,985,1047,1015,986,27,-176,-181,-206,-105,-195,-155,-271,-220,-208,7,1,3,4,29,23,26,11,0,-3,25,92,-373,23,710,288,373,718,370,465,32,93,-370,27,739,311,399,729,370,462,-16,-6,-13,-20,0,-12,-7,-4,-9,-7,1175,1175,1175,1175,1175,1155,1223,1201,1176,1175,1178,7.7876966545,7.8440138591,8.1805431595,8.7527352298,8.4056619079,8.401277399,7.8273149082,7.9949717159,7.8087753371,9.570056357,9.6830896473,10.281779931,9.8213831357,10.382868267,9.9701906483,10.560823078,10.207416719,9.8964684864,-1.782359702,-1.839075788,-2.101236772,-1.068647906,-1.97720636,-1.568913249,-2.73350817,-2.212445003,-2.087693149,0.0101270438,0.0304819191,0.040800714,0.295150374,0.2332089552,0.263172545,0.1109542062,0,-0.030110959,0.9316880263,-3.789918613,0.2346041056,7.2260953641,2.9201817002,3.7755138191,7.2422836393,3.7209302326,4.6671986269,0.9418150701,-3.759436694,0.2754048196,7.5212457381,3.1533906554,4.0386863641,7.3532378455,3.7209302326,4.6370876681
050,4,9,06,059,California,Orange County,3010232,3008989,3015171,3049271,3078068,3104950,3126537,3149280,3164986,3174289,3175973,3175692,6182,34100,28797,26882,21587,22743,15706,9303,1684,-281,9302,38241,37844,37621,37892,38567,37862,37737,36744,36406,4310,17670,17812,18770,18406,18974,19609,19820,21049,21518,4992,20571,20032,18851,19486,19593,18253,17917,15695,14888,1378,8195,7390,9649,11194,12986,11584,9468,5987,6178,152,5419,2111,-1099,-8639,-9571,-14065,-18043,-20019,-21358,1530,13614,9501,8550,2555,3415,-2481,-8575,-14032,-15180,-340,-85,-736,-519,-454,-265,-66,-39,21,11,39273,40271,41211,43301,43746,43605,44188,43192,45041,44932,43984,12.611547773,12.352507345,12.169138113,12.161463227,12.290670681,11.992526131,11.905777869,11.572435909,11.463450922,5.8274116563,5.813943051,6.0714686582,5.9074182454,6.046702764,6.211014867,6.2530809911,6.629332774,6.7755462544,6.7841361167,6.5385642936,6.0976694553,6.2540449816,6.2439679168,5.7815112635,5.6526968778,4.943103135,4.6879046675,2.7026394184,2.4121400823,3.1211295196,3.5927219298,4.1384253237,3.6691517272,2.9870923726,1.8855914921,1.9453167004,1.7871388662,0.6890429924,-0.355489827,-2.772692938,-3.050120805,-4.454991285,-5.692449058,-6.30493671,-6.725165764,4.4897782846,3.1011830747,2.7656396925,0.8200289915,1.0883045188,-0.785839558,-2.705356685,-4.419345218,-4.779849063
050,4,9,06,061,California,Placer County,348432,348502,350021,356328,360263,365398,369217,372841,378943,385115,392330,398329,1519,6307,3935,5135,3819,3624,6102,6172,7215,5999,951,3853,3693,3693,3725,3653,3740,3765,3666,3721,711,2788,2760,2837,2934,3077,3214,3310,3396,3480,240,1065,933,856,791,576,526,455,270,241,127,322,227,292,406,427,336,229,49,79,1109,4906,2792,3969,2653,2656,5243,5498,6905,5687,1236,5228,3019,4261,3059,3083,5579,5727,6954,5766,43,14,-17,18,-31,-35,-3,-10,-9,-8,3807,3780,3746,3806,3839,3852,3880,3764,3922,3956,3947,10.909621165,10.307134753,10.178306399,10.141366566,9.8455915845,9.9496663935,9.8552727673,9.4308922175,9.4124015536,7.8941146657,7.7031388895,7.8190780544,7.9878575853,8.2931522873,8.5503282858,8.6642637077,8.7363093209,8.8027835009,3.0155064989,2.6039958637,2.3592283449,2.1535089809,1.5524392972,1.3993381078,1.1910090595,0.6945828965,0.6096180528,0.9117306034,0.6335552637,0.8047835008,1.1053408928,1.1508534373,0.8938737723,0.5994309333,0.1260539331,0.1998333036,13.891150126,7.7924506448,10.938992174,7.2228310067,7.1584700926,13.948155321,14.391577603,17.763314447,14.385468325,14.802880729,8.4260059085,11.743775675,8.3281718996,8.30932353,14.842029093,14.991008536,17.88936838,14.585301628
050,4,9,06,063,California,Plumas County,20007,20007,19914,19719,19377,18895,18622,18427,18665,18660,18741,18807,-93,-195,-342,-482,-273,-195,238,-5,81,66,41,169,156,145,159,148,165,191,143,157,87,224,205,264,234,236,223,210,197,213,-46,-55,-49,-119,-75,-88,-58,-19,-54,-56,2,8,8,-2,-1,3,3,1,-3,-3,-49,-148,-308,-364,-199,-108,293,13,138,126,-47,-140,-300,-366,-200,-105,296,14,135,123,0,0,7,3,2,-2,0,0,0,-1,277,277,277,279,277,277,277,280,280,279,287,8.5282466631,7.9803560467,7.5773411371,8.4761574753,7.9894194175,8.896797153,10.234427328,7.6468543622,8.362629168,11.303711554,10.487006343,13.795986622,12.474344964,12.739885017,12.024156152,11.252511721,10.534477688,11.345477788,-2.77546489,-2.506650297,-6.218645485,-3.998187488,-4.7504656,-3.127358999,-1.018084394,-2.887623326,-2.98284862,0.4037039841,0.409249028,-0.10451505,-0.053309167,0.1619476909,0.1617599482,0.0535833891,-0.160423518,-0.159795462,-7.468523705,-15.75608758,-19.02173913,-10.60852414,-5.830116872,15.798554944,0.6965840589,7.379481832,6.711409396,-7.064819721,-15.34683855,-19.12625418,-10.6618333,-5.668169181,15.960314893,0.7501674481,7.2190583139,6.5516139342
050,4,9,06,065,California,Riverside County,2189641,2189765,2201576,2234070,2261204,2286755,2316162,2345816,2380081,2414964,2445789,2470546,11811,32494,27134,25551,29407,29654,34265,34883,30825,24757,7215,31005,30103,29938,30347,30532,30587,30246,29564,29482,3374,14458,14587,14990,14968,15762,16183,16410,17961,18148,3841,16547,15516,14948,15379,14770,14404,13836,11603,11334,6,1084,925,1750,2249,3216,2910,1594,242,303,7502,14856,10894,9159,12019,11834,16994,19490,18996,13170,7508,15940,11819,10909,14268,15050,19904,21084,19238,13473,462,7,-201,-306,-240,-166,-43,-37,-16,-50,35945,35591,35157,35789,34356,33623,33291,33858,33452,33346,32869,13.979925359,13.393176923,13.165466091,13.185986191,13.098302909,12.944420922,12.615522899,12.164370418,11.993487018,6.5190053489,6.4899269766,6.5919679575,6.5037018916,6.7619366715,6.8486469341,6.844565588,7.3902129979,7.3827353099,7.4609200103,6.9032499465,6.573498134,6.6822842993,6.3363662377,6.0957739875,5.7709573111,4.7741574196,4.6107517083,0.4887675888,0.4115433231,0.769575979,0.9772064106,1.3796718903,1.2315122399,0.6648529889,0.0995730497,0.1232625523,6.6984606075,4.8468680663,4.0277407954,5.2223405288,5.0768150343,7.191862201,8.1292250646,7.8160729418,5.3576495499,7.1872281963,5.2584113894,4.7973167744,6.1995469395,6.4564869246,8.4233744409,8.7940780535,7.9156459915,5.4809121022
050,4,9,06,067,California,Sacramento County,1418788,1418735,1421383,1433730,1444852,1457341,1474917,1493674,1510987,1527301,1538746,1552058,2648,12347,11122,12489,17576,18757,17313,16314,11445,13312,5027,20193,19534,19409,19651,19776,19505,19407,19350,19192,2491,10209,10480,10438,10743,11119,11239,11607,12518,12368,2536,9984,9054,8971,8908,8657,8266,7800,6832,6824,653,3684,3301,4227,4801,5723,5112,4375,2996,3042,-408,-1276,-934,-468,4043,4479,3976,4155,1642,3456,245,2408,2367,3759,8844,10202,9088,8530,4638,6498,-133,-45,-299,-241,-176,-102,-41,-16,-25,-10,23787,23753,23730,23329,22254,23214,23130,22594,22549,22158,22963,14.145149421,13.571960083,13.37540267,13.403322627,13.323492526,12.983161828,12.774957476,12.622115708,12.41877518,7.1513806984,7.2813628377,7.1931811565,7.3274589071,7.4910959442,7.4810436186,7.6404870111,8.1655630197,8.0030956347,6.993768723,6.2905972454,6.1822215132,6.07586372,5.8323965814,5.502118209,5.1344704649,4.4565526882,4.4156795449,2.580633411,2.2934903366,2.9129696061,3.274609533,3.8557012401,3.4027133177,2.8799113185,1.9543079411,1.9684198675,-0.893835025,-0.648930619,-0.322514733,2.7576018208,3.0175931949,2.6465548027,2.7350929208,1.0710859944,2.2363113287,1.6867983859,1.6445597172,2.5904548733,6.0322113538,6.873294435,6.0492681204,5.6150042392,3.0253939356,4.2047311962
050,4,9,06,069,California,San Benito County,55269,55265,55516,55977,56599,57239,57825,58216,59225,60164,61467,62808,251,461,622,640,586,391,1009,939,1303,1341,190,762,716,741,726,719,748,767,750,774,34,269,277,325,313,296,336,375,321,324,156,493,439,416,413,423,412,392,429,450,-5,-29,-30,-40,-29,10,20,-18,-43,-38,97,-2,223,270,209,-35,575,563,917,926,92,-31,193,230,180,-25,595,545,874,888,3,-1,-10,-6,-7,-7,2,2,0,3,289,289,289,289,289,289,289,289,289,289,289,13.66901958,12.720295623,13.018499974,12.619064173,12.392171732,12.738311152,12.84875491,12.33238237,12.456246228,4.8254150485,4.9211199545,5.7098684095,5.4404505319,5.1016451082,5.7220221217,6.2819857776,5.2782596542,5.2142426071,8.8436045312,7.799175668,7.3086315642,7.1786136411,7.2905266242,7.0162890302,6.5667691328,7.0541227154,7.242003621,-0.520212031,-0.53297328,-0.702753035,-0.504067302,0.1723528753,0.3405965549,-0.301535317,-0.707056589,-0.611546972,-0.035876692,3.96176805,4.7435829863,3.6327608983,-0.603235063,9.7921509524,9.4313546474,15.078392844,14.902434118,-0.556088723,3.4287947698,4.0408299513,3.1286935966,-0.430882188,10.132747507,9.1298193301,14.371336255,14.290887145
050,4,9,06,071,California,San Bernardino County,2035210,2035183,2040848,2060827,2073512,2082738,2099181,2115411,2131960,2150945,2166753,2180085,5665,19979,12685,9226,16443,16230,16549,18985,15808,13332,7465,31437,30167,30560,30679,31278,30856,30362,29527,29341,3058,12200,12083,12707,12891,13266,13868,14198,15284,15223,4407,19237,18084,17853,17788,18012,16988,16164,14243,14118,200,776,1582,1585,1861,2873,2379,1232,36,162,1174,21,-6837,-10220,-2877,-4494,-2762,1676,1584,-914,1374,797,-5255,-8635,-1016,-1621,-383,2908,1620,-752,-116,-55,-144,8,-329,-161,-56,-87,-55,-34,40059,40145,40228,40208,39302,40504,39121,37596,38223,37661,37308,15.328859551,14.593384819,14.70556391,14.67221149,14.842717872,14.52945834,14.178227161,13.67719558,13.499927994,5.9487892142,5.8451907306,6.1146466165,6.1651122368,6.295271286,6.5301571254,6.6300793503,7.0796984875,7.0041717681,9.3800703371,8.7481940886,8.5909172932,8.5070992528,8.5474465856,7.9993012148,7.5481478109,6.5974970922,6.4957562256,0.3783820025,0.7652976691,0.7627067669,0.890022021,1.363358541,1.1202223681,0.5753104493,0.0166755526,0.0745369393,0.0102397191,-3.30742109,-4.917894737,-1.37592335,-2.13259077,-1.300569223,0.782646358,0.7337243133,-0.420535571,0.3886217216,-2.54212342,-4.15518797,-0.485901329,-0.769232229,-0.180346855,1.3579568074,0.7503998659,-0.345998632
050,4,9,06,073,California,San Diego County,3095313,3095349,3103212,3137156,3174335,3209768,3248877,3280850,3306089,3321237,3333861,3338330,7863,33944,37179,35433,39109,31973,25239,15148,12624,4469,10719,44687,43829,43744,44247,44443,43367,42299,40673,40603,4681,19666,19880,20731,19874,20552,21037,21535,22670,23052,6038,25021,23949,23013,24373,23891,22330,20764,18003,17551,2382,8903,14144,13684,14179,16893,14346,10259,5575,6733,-253,99,-334,-817,987,-8380,-11285,-15748,-10815,-19731,2129,9002,13810,12867,15166,8513,3061,-5489,-5240,-12998,-304,-79,-580,-447,-430,-431,-152,-127,-139,-84,101966,101062,100040,101575,99684,103440,106028,105448,104253,108131,107139,14.321911785,13.888635823,13.704039549,13.70163556,13.612513969,13.16757298,12.765027705,12.223110764,12.170814654,6.3028334226,6.2996208028,6.4945694015,6.1542320409,6.2949032938,6.3874889383,6.4988503659,6.8128222905,6.9098741328,8.019078362,7.5890150204,7.209470148,7.5474035188,7.317610675,6.7800840421,6.2661773391,5.4102884736,5.2609405216,2.8533573661,4.4819837341,4.2868982534,4.3907042421,5.1741826266,4.3558927751,3.0959696264,1.6754073343,2.0182275957,0.031728898,-0.1058387,-0.255948251,0.3056368635,-2.566722927,-3.426477762,-4.752444651,-3.250139968,-5.914399033,2.8850862641,4.3761450345,4.0309500019,4.6963411056,2.6074596993,0.9294150136,-1.656475025,-1.574732634,-3.896171438
050,4,9,06,075,California,San Francisco County,805235,805184,805505,815650,828876,839572,850750,863010,871512,878040,880696,881549,321,10145,13226,10696,11178,12260,8502,6528,2656,853,2118,8899,8781,9096,8948,9107,9014,8998,8846,8868,1277,5762,5538,5760,5472,5647,5699,5751,6124,6359,841,3137,3243,3336,3476,3460,3315,3247,2722,2509,1163,6186,6107,6614,6847,7384,6544,5994,4497,4498,-1651,782,3632,671,765,1356,-1356,-2674,-4513,-6094,-488,6968,9739,7285,7612,8740,5188,3320,-16,-1596,-32,40,244,75,90,60,-1,-39,-50,-60,24270,24197,24099,23973,23977,24019,23561,23537,24160,24229,24242,10.978592423,10.679064971,10.90354629,10.587331881,10.628092615,10.393641591,10.286061803,10.059497275,10.064434854,7.108512141,6.7350713823,6.9046203418,6.4745060409,6.5901876575,6.5712628609,6.5742544377,6.9640923936,7.2169306765,3.8700802823,3.9439935884,3.9989259479,4.1128258403,4.0379049575,3.8223787303,3.7118073655,3.0954048817,2.8475041779,7.6315959917,7.4270640902,7.928326205,8.1014149967,8.6173093082,7.5455946941,6.8520398365,5.1138999827,5.1048520495,0.9647442718,4.4170782341,0.8043403211,0.9051529827,1.5824852955,-1.563543155,-3.056782536,-5.132094868,-6.916177943,8.5963402636,11.844142324,8.732666526,9.0065679794,10.199794604,5.9820515393,3.7952573002,-0.018194885,-1.811325894
050,4,9,06,077,California,San Joaquin County,685306,685306,687127,694354,699593,702046,711579,722271,732809,743296,752491,762148,1821,7227,5239,2453,9533,10692,10538,10487,9195,9657,2548,10550,10082,10050,9922,9979,10120,10171,9993,9975,1099,4757,4981,4985,5116,5379,5374,5587,5890,5838,1449,5793,5101,5065,4806,4600,4746,4584,4103,4137,107,781,624,1061,1181,1848,1845,1288,660,687,328,677,-392,-3705,3616,4286,3974,4643,4446,4842,435,1458,232,-2644,4797,6134,5819,5931,5106,5529,-63,-24,-94,32,-70,-42,-27,-28,-14,-9,14354,14260,14159,13656,12708,14180,14870,15113,15091,15024,15758,15.273463768,14.46539933,14.340354399,14.037669113,13.919168672,13.909888116,13.780862473,13.361528079,13.171455376,6.8868120517,7.1466131783,7.1131011623,7.2381289239,7.50287687,7.3865354482,7.5699221939,7.8754528553,7.7087675677,8.3866517165,7.3187861518,7.2272532371,6.7995401892,6.4162918018,6.5233526679,6.2109402786,5.4860752233,5.4626878088,1.1306706354,0.8952994626,1.5139418923,1.6708815987,2.5776754891,2.5359430409,1.7451333069,0.8824785882,0.9071468515,0.9801075802,-0.562431714,-5.286667965,5.1159253692,5.978310144,5.4622426258,6.2908803913,5.9446966714,6.3936027,2.1107782156,0.3328677489,-3.772726073,6.7868069679,8.5559856331,7.9981856668,8.0360136982,6.8271752596,7.3007495515
050,4,9,06,079,California,San Luis Obispo County,269637,269597,269802,271058,274160,275696,278227,280077,281803,282481,283354,283111,205,1256,3102,1536,2531,1850,1726,678,873,-243,704,2644,2627,2629,2633,2601,2627,2584,2519,2488,519,2256,2270,2259,2244,2310,2358,2519,2498,2465,185,388,357,370,389,291,269,65,21,23,-11,34,54,162,199,217,204,89,-16,-7,63,839,2644,1038,1937,1364,1260,536,873,-245,52,873,2698,1200,2136,1581,1464,625,857,-252,-32,-5,47,-34,6,-22,-7,-12,-5,-14,17006,16857,16713,17355,16304,16611,15740,15786,15627,16242,15937,9.7770217801,9.6365123675,9.5625036373,9.5067364959,9.317504442,9.35075105,9.158508836,8.9036556593,8.7843026489,8.3422697186,8.3269444516,8.2166967351,8.1022091518,8.2750616152,8.393251228,8.9281283893,8.8294290738,8.7030972787,1.4347520615,1.309567916,1.3458069022,1.4045273441,1.0424428268,0.957499822,0.2303804467,0.0742265855,0.0812053701,0.1257256961,0.1980859033,0.5892451842,0.7185114177,0.7773542729,0.726133694,0.3154439963,-0.056553589,-0.024714678,3.1024664423,9.6988727445,3.775533958,6.9937518392,4.8862268585,4.4849434043,1.8997526068,3.0857051967,-0.865013725,3.2281921384,9.8969586477,4.3647791422,7.7122632568,5.6635811314,5.2110770983,2.2151966031,3.0291516078,-0.889728403
050,4,9,06,081,California,San Mateo County,718451,718517,719699,728344,739224,748661,757204,765055,767906,768901,768681,766573,1182,8645,10880,9437,8543,7851,2851,995,-220,-2108,2289,9144,9013,9070,8949,9168,9002,8753,8503,8425,1116,4551,4660,4712,4518,4771,4660,4856,4984,5187,1173,4593,4353,4358,4431,4397,4342,3897,3519,3238,663,3518,3585,4316,4879,5779,5282,4756,3568,3610,-594,550,2907,780,-684,-2252,-6752,-7632,-7298,-8953,69,4068,6492,5096,4195,3527,-1470,-2876,-3730,-5343,-60,-16,35,-17,-83,-73,-21,-26,-9,-3,8853,8872,8855,8794,8841,8838,8830,8658,8754,8812,8786,12.629459208,12.282906141,12.191802458,11.885527587,12.045256425,11.744591024,11.391150613,11.06022313,10.975382575,6.2857249405,6.3506426959,6.3338228425,6.0005378968,6.2683157071,6.0797371884,6.31959641,6.4829062775,6.7571880614,6.3437342676,5.9322634454,5.8579796154,5.8849896903,5.7769407177,5.6648538352,5.071554203,4.577316852,4.2181945137,4.8589717294,4.8856339195,5.8015236393,6.4799965468,7.5926632722,6.8912385899,6.1894564509,4.6410532902,4.7028048779,0.7596459497,3.9616562912,1.0484681276,-0.908447968,-2.958760631,-8.8090956,-9.932281672,-9.492827049,-11.66321664,5.6186176792,8.8472902107,6.8499917668,5.5715485784,4.6339026407,-1.91785701,-3.742825221,-4.851773759,-6.960411762
050,4,9,06,083,California,Santa Barbara County,423895,423947,424231,425453,429699,434601,439045,442229,444340,445298,445780,446499,284,1222,4246,4902,4444,3184,2111,958,482,719,1510,5748,5640,5703,5760,5810,5586,5522,5431,5390,760,2864,2860,2984,2977,3008,3122,3233,3281,3288,750,2884,2780,2719,2783,2802,2464,2289,2150,2102,159,703,862,1047,1210,1588,1488,957,491,553,-634,-2369,671,1171,535,-1168,-1833,-2275,-2157,-1924,-475,-1666,1533,2218,1745,420,-345,-1318,-1666,-1371,9,4,-67,-35,-84,-38,-8,-13,-2,-12,17782,17605,17411,18309,18761,19064,19100,18836,19359,19626,20112,13.529735761,13.190637454,13.196806664,13.186118863,13.18545651,12.601388048,12.414038069,12.189729743,12.081422963,6.7413297179,6.6888693472,6.9050098345,6.8151173359,6.826480754,7.0428810392,7.2681247878,7.3641140282,7.3698921526,6.7884060427,6.5017681067,6.2917968298,6.3710015269,6.3589757556,5.5585070085,5.1459132816,4.8256157149,4.7115308104,1.6547328183,2.0160158662,2.4227698716,2.7700006639,3.6038734832,3.3567607259,2.1514368766,1.1020359609,1.2395226157,-5.576190678,1.5693116545,2.7097072776,1.2247523597,-2.650707952,-4.135041943,-5.114439806,-4.841327022,-4.312552464,-3.92145786,3.5853275207,5.1324771491,3.9947530235,0.9531655308,-0.778281217,-2.963002929,-3.739291061,-3.073029848
050,4,9,06,085,California,Santa Clara County,1781642,1781686,1786040,1812054,1837853,1866425,1891753,1916285,1928368,1932510,1932337,1927852,4354,26014,25799,28572,25328,24532,12083,4142,-173,-4485,5868,24027,23420,24177,23416,23693,23219,22639,21826,21713,2168,9158,9308,9437,9434,9894,10108,10225,10727,11258,3700,14869,14112,14740,13982,13799,13111,12414,11099,10455,2690,14153,13618,16301,19269,22124,19970,17926,13262,13409,-2007,-2964,-1564,-2156,-7612,-11266,-21024,-26261,-24573,-28421,683,11189,12054,14145,11657,10858,-1054,-8335,-11311,-15012,-29,-44,-367,-313,-311,-125,26,63,39,72,30350,30048,29674,30119,30475,30966,30900,30499,30490,30789,30212,13.355404278,12.833203695,13.053555916,12.461357605,12.443678346,12.078593309,11.727384289,11.294625635,11.24970824,5.0904729004,5.1004039281,5.0951899398,5.0205179212,5.1963767168,5.2582118594,5.2967226626,5.5510606241,5.8328750224,8.2649313776,7.7327997672,7.9583659758,7.4408396835,7.2473016288,6.8203814492,6.4306616267,5.7435650105,5.4168332172,7.866942887,7.4621079386,8.8011752898,10.254437124,11.619631947,10.388453782,9.2859707041,6.8628848697,6.9473282267,-1.647538947,-0.857008137,-1.164059501,-4.050899133,-5.916957761,-10.93674774,-13.60364145,-12.71615668,-14.72518574,6.21940394,6.6050998012,7.6371157888,6.203537991,5.7026741855,-0.548293955,-4.317670747,-5.853271811,-7.777857509
050,4,9,06,087,California,Santa Cruz County,262382,262350,263147,264858,266340,268816,270861,273503,274396,274856,273841,273213,797,1711,1482,2476,2045,2642,893,460,-1015,-628,812,3243,3162,2984,2892,2981,2825,2738,2571,2540,442,1700,1672,1728,1732,1721,1727,1783,1776,1885,370,1543,1490,1256,1160,1260,1098,955,795,655,-2,92,35,245,310,386,373,214,48,59,404,81,13,980,605,1000,-565,-697,-1858,-1339,402,173,48,1225,915,1386,-192,-483,-1810,-1280,25,-5,-56,-5,-30,-4,-13,-12,0,-3,10969,11580,12205,12552,12895,12901,13419,13647,13927,14043,14386,12.283974584,11.905165306,11.151888421,10.717521777,10.952230493,10.312119569,9.9699227313,9.3712923526,9.2861033828,6.4393329609,6.2952044247,6.4579300241,6.4186541209,6.3229750682,6.3040815917,6.4924661176,6.4735181712,6.8914586129,5.8446416227,5.6099608809,4.6939583972,4.298867656,4.6292554247,4.0080379778,3.4774566137,2.8977741814,2.39464477,0.3484815485,0.1317776046,0.9156208657,1.1488353219,1.4181687253,1.361564814,0.7792415867,0.1749599506,0.2157008266,0.3068152764,0.0489459674,3.6624834628,2.2420818378,3.6740122418,-2.062423914,-2.537997131,-6.772408087,-4.89531198,0.6552968248,0.180723572,4.5781043285,3.3909171597,5.0921809671,-0.7008591,-1.758755544,-6.597448136,-4.679611154
