SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014
050,2,4,27,145,Minnesota,Stearns County,150642,150642,150733,151249,151646,152098,152912,91,516,397,452,814,471,1946,1864,1854,1815,226,921,994,899,902,245,1025,870,955,913,52,215,231,235,239,-212,-674,-712,-752,-243,-160,-459,-481,-517,-4,6,-50,8,14,-95,8213,8213,8168,8032,7929,7835,12.888185389,12.307895475,12.207648546,11.901249139,6.0997013067,6.5633305271,5.9194584914,5.9145601784,6.7884840818,5.7445649482,6.2881900548,5.986688961,1.4239259294,1.525281038,1.5473556679,1.5671617324,-4.463842216,-4.70129913,-4.951538137,-1.593390381,-3.039916286,-3.176018092,-3.404182469,-0.026228648
050,2,4,27,147,Minnesota,Steele County,36576,36576,36506,36551,36301,36429,36573,-70,45,-250,128,144,123,486,445,462,450,92,262,302,286,299,31,224,143,176,151,5,30,28,32,32,-112,-200,-431,-84,-58,-107,-170,-403,-52,-26,6,-9,10,4,19,594,594,594,594,594,594,13.304679907,12.216548619,12.70452358,12.328429358,7.1724817608,8.2907813101,7.8647050736,8.1915563957,6.1321981467,3.9257673091,4.8398185068,4.1368729624,0.8212765375,0.7686817109,0.8799670012,0.8766883099,-5.475176917,-11.83220776,-2.309913378,-1.588997562,-4.653900379,-11.06352605,-1.429946377,-0.712309252
050,2,4,27,149,Minnesota,Stevens County,9726,9726,9710,9725,9745,9761,9800,-16,15,20,16,39,28,103,130,99,113,38,94,76,75,79,-10,9,54,24,34,4,19,19,19,19,-12,-10,-50,-25,-16,-8,9,-31,-6,3,2,-3,-3,-2,2,892,892,948,1025,1015,1014,10.599434011,13.353877761,10.150722855,11.553601554,9.6732698739,7.8068823832,7.6899415564,8.0772966617,0.9261641369,5.5469953775,2.4607812981,3.4763048924,1.9552354001,1.9517205958,1.9481185276,1.9426409693,-1.029071263,-5.136106831,-2.563313852,-1.635908185,0.9261641369,-3.184386235,-0.615195325,0.3067327846
050,2,4,27,151,Minnesota,Swift County,9783,9783,9752,9679,9606,9535,9436,-31,-73,-73,-71,-99,25,122,113,89,99,38,122,102,85,92,-13,0,11,4,7,0,0,0,0,1,-17,-71,-81,-70,-107,-17,-71,-81,-70,-106,-1,-2,-3,-5,0,150,150,150,150,150,150,12.557253873,11.718952554,9.2994096442,10.436982763,12.557253873,10.578169562,8.881458649,9.699014285,0,1.140782992,0.4179509952,0.7379684782,0,0,0,0.1054240683,-7.307910041,-8.400311123,-7.314142417,-11.28037531,-7.307910041,-8.400311123,-7.314142417,-11.17495124
050,2,4,27,153,Minnesota,Todd County,24895,24895,24880,24834,24546,24417,24264,-15,-46,-288,-129,-153,84,307,337,324,322,33,204,194,183,190,51,103,143,141,132,1,9,7,10,10,-59,-164,-439,-281,-333,-58,-155,-432,-271,-323,-8,6,1,1,38,346,346,346,346,346,346,12.350645693,13.649250709,13.234483181,13.228980506,8.2069437181,7.8574321588,7.4750321671,7.8059201742,4.1437019753,5.79181855,5.759451014,5.4230603315,0.3620710464,0.2835155934,0.4084717031,0.4108379039,-6.597739067,-17.78047793,-11.47805486,-13.6809022,-6.235668021,-17.49696233,-11.06958315,-13.2700643
050,2,4,27,155,Minnesota,Traverse County,3558,3558,3539,3513,3426,3410,3387,-19,-26,-87,-16,-23,8,30,32,27,26,21,66,57,36,25,-13,-36,-25,-9,1,0,2,0,0,0,-6,6,-64,9,-30,-6,8,-64,9,-30,0,2,2,-16,6,100,100,100,100,100,100,8.5082246171,9.2232310131,7.8993563487,7.650434015,18.718094158,16.428880242,10.532475132,7.3561865529,-10.20986954,-7.205649229,-2.633118783,0.2942474621,0.5672149745,0,0,0,1.7016449234,-18.44646203,2.6331187829,-8.827423863,2.2688598979,-18.44646203,2.6331187829,-8.827423863
050,2,4,27,157,Minnesota,Wabasha County,21676,21664,21658,21522,21422,21462,21362,-6,-136,-100,40,-100,56,263,218,238,236,28,193,164,158,170,28,70,54,80,66,1,18,18,19,19,-33,-246,-171,-36,-193,-32,-228,-153,-17,-174,-2,22,-1,-23,8,246,246,246,246,246,246,12.18156554,10.152757079,11.099710848,11.021856903,8.939323761,7.6378539493,7.3687156049,7.9394731926,3.2422417786,2.5149031297,3.730995243,3.0823837101,0.8337193145,0.8383010432,0.8861113702,0.8873528862,-11.39416396,-7.963859911,-1.678947859,-9.013637213,-10.56044465,-7.125558867,-0.792836489,-8.126284327
050,2,4,27,159,Minnesota,Wadena County,13843,13843,13835,13706,13689,13782,13757,-8,-129,-17,93,-25,38,177,176,169,182,64,192,173,176,171,-26,-15,3,-7,11,0,2,2,2,2,22,-121,-22,84,-33,22,-119,-20,86,-31,-4,5,0,14,-5,482,482,482,482,482,482,12.853563778,12.849060047,12.303884096,13.21761865,13.942848844,12.630041978,12.813512431,12.418751589,-1.089285066,0.219018069,-0.509628335,0.7988670613,0.1452380088,0.146012046,0.1456080958,0.1452485566,-8.786899532,-1.606132506,6.115540024,-2.396601184,-8.641661523,-1.46012046,6.2611481198,-2.251352627
050,2,4,27,161,Minnesota,Waseca County,19136,19136,19138,19175,19194,19101,19025,2,37,19,-93,-76,53,230,219,213,218,23,164,176,133,132,30,66,43,80,86,1,9,10,12,12,-29,-33,-31,-184,-176,-28,-24,-21,-172,-164,0,-5,-3,-1,2,1344,1344,1322,1345,1323,1317,12.006368596,11.41546561,11.124167646,11.435765619,8.5610628246,9.1740728192,6.9460765113,6.9244085401,3.4453057709,2.2413927911,4.1780911346,4.5113570792,0.4698144233,0.5212541375,0.6267136702,0.6294916855,-1.722652885,-1.615887826,-9.60960961,-9.23254472,-1.252838462,-1.094633689,-8.982895939,-8.603053035
050,2,4,27,163,Minnesota,Washington County,238136,238134,238897,241539,244112,246683,249283,763,2642,2573,2571,2600,672,2877,2721,2835,2813,334,1317,1335,1416,1456,338,1560,1386,1419,1357,101,421,450,466,466,335,613,787,563,781,436,1034,1237,1029,1247,-11,48,-50,123,-4,3570,3569,3651,3631,3605,3588,11.976621236,11.205577668,11.55268493,11.343519515,5.4825200443,5.4977751513,5.7702299331,5.8713702149,6.4941011914,5.7078025166,5.7824549965,5.4721493006,1.7525747446,1.8531826353,1.8989598509,1.8791610715,2.5518487374,3.2410105199,2.2942369014,3.1494094353,4.304423482,5.0941931552,4.1931967522,5.0285705068
050,2,4,27,165,Minnesota,Watonwan County,11211,11211,11213,11182,11155,11123,11083,2,-31,-27,-32,-40,44,160,155,149,164,40,126,112,113,106,4,34,43,36,58,6,26,30,33,34,-7,-88,-100,-93,-127,-1,-62,-70,-60,-93,-1,-3,0,-8,-5,150,150,150,150,150,150,14.288903773,13.878318485,13.376425173,14.770782671,11.252511721,10.028204325,10.144537212,9.5469692876,3.0363920518,3.8501141604,3.2318879612,5.2238133838,2.3219468631,2.6861261584,2.9625639644,3.0622354319,-7.858897075,-8.953753861,-8.3490439,-11.43835,-5.536950212,-6.267627703,-5.386479935,-8.376114564
050,2,4,27,167,Minnesota,Wilkin County,6576,6576,6573,6579,6608,6550,6495,-3,6,29,-58,-55,13,72,70,70,68,6,82,74,87,85,7,-10,-4,-17,-17,0,0,0,0,0,-9,16,32,-43,-39,-9,16,32,-43,-39,-1,0,1,2,1,152,152,152,152,152,152,10.948905109,10.616516266,10.639914881,10.425450364,12.469586375,11.223174338,13.223894209,13.031812955,-1.520681265,-0.606658072,-2.583979328,-2.606362591,0,0,0,0,2.4330900243,4.8532645788,-6.535947712,-5.979302415,2.4330900243,4.8532645788,-6.535947712,-5.979302415
050,2,4,27,169,Minnesota,Winona County,51461,51461,51393,51347,51326,51262,51097,-68,-46,-21,-64,-165,95,424,471,472,472,69,388,394,411,427,26,36,77,61,45,17,66,63,69,69,-113,-130,-159,-208,-293,-96,-64,-96,-139,-224,2,-18,-2,14,14,4499,4499,4524,4634,4478,4445,8.2538446564,9.1747587,9.2018559676,9.2224425795,7.5530465252,7.6748512267,8.0126330565,8.3431842828,0.7007981312,1.4999074732,1.1892229111,0.8792582968,1.2847965739,1.2271970236,1.3451865715,1.3481960551,-2.530659918,-3.097211536,-4.055055172,-5.724948466,-1.245863344,-1.870014512,-2.709868601,-4.376752411
050,2,4,27,171,Minnesota,Wright County,124700,124700,125102,126298,127316,128298,129918,402,1196,1018,982,1620,468,1879,1830,1807,1771,184,704,638,723,720,284,1175,1192,1084,1051,12,63,69,68,70,117,-103,-236,-187,511,129,-40,-167,-119,581,-11,61,-7,17,-12,1104,1104,1104,1104,1104,1105,14.948289578,14.431379971,14.138505716,13.717198005,5.600636436,5.0312679899,5.6569671458,5.5767264616,9.3476531424,9.4001119812,8.4815385699,8.1404715432,0.5011933174,0.5441339989,0.532052235,0.5421817393,-0.819411297,-1.861095996,-1.463143646,3.957926697,-0.318217979,-1.316961997,-0.931091411,4.5001084363
050,2,4,27,173,Minnesota,Yellow Medicine County,10438,10438,10436,10289,10168,10163,10109,-2,-147,-121,-5,-54,35,100,135,145,139,33,120,142,101,105,2,-20,-7,44,34,0,0,0,1,1,-4,-125,-114,-51,-90,-4,-125,-114,-50,-89,0,-2,0,1,1,290,290,290,290,290,290,9.6501809409,13.19841619,14.263931927,13.713496448,11.580217129,13.882778511,9.9355663765,10.359116022,-1.930036188,-0.684362321,4.3283655501,3.3543804262,0,0,0.0983719443,0.0986582478,-12.06272618,-11.14532923,-5.01696916,-8.879242305,-12.06272618,-11.14532923,-4.918597216,-8.780584057
040,3,6,28,000,Mississippi,Mississippi,2967297,2968103,2970811,2978464,2986137,2992206,2994079,2708,7653,7673,6069,1873,9995,39738,39440,38396,38206,6634,29131,29022,29355,29573,3361,10607,10418,9041,8633,579,1854,2752,2344,2250,-1129,-5833,-5635,-4799,-9382,-550,-3979,-2883,-2455,-7132,-103,1025,138,-517,372,92768,92907,93206,94683,97102,96334,13.358938694,13.224690134,12.845030805,12.764510878,9.7931260532,9.731413719,9.8204469031,9.8802512744,3.565812641,3.4932764153,3.0245839023,2.8842596034,0.6232692219,0.9227775672,0.7841637725,0.7517183028,-1.960911203,-1.889480956,-1.60546158,-3.134498274,-1.337641982,-0.966703389,-0.821297808,-2.382779971
050,3,6,28,001,Mississippi,Adams County,32297,32297,32596,32427,32141,32043,31737,299,-169,-286,-98,-306,119,402,394,324,341,66,411,398,414,411,53,-9,-4,-90,-70,5,22,17,22,24,222,-174,-296,-25,-253,227,-152,-279,-3,-229,19,-8,-3,-5,-7,2320,2617,2605,2411,2546,2548,12.364855513,12.204187833,10.095974075,10.693007212,12.641680636,12.328088217,12.900411317,12.888052681,-0.276825123,-0.123900384,-2.804437243,-2.195045469,0.676683635,0.5265766324,0.6855291038,0.7525870179,-5.351952386,-9.168628423,-0.779010345,-7.93352148,-4.675268751,-8.64205179,-0.093481241,-7.180934462
050,3,6,28,003,Mississippi,Alcorn County,37057,37057,37111,37303,37237,37364,37380,54,192,-66,127,16,112,445,439,445,446,78,442,448,432,431,34,3,-9,13,15,-1,26,25,24,24,21,186,-75,68,-2,20,212,-50,92,22,0,-23,-7,22,-21,435,435,696,744,744,744,11.960115032,11.778910652,11.930134985,11.934068286,11.879485043,12.020391736,11.581614187,11.532698277,0.080629989,-0.241481084,0.3485207973,0.4013700096,0.6987932378,0.6707807888,0.6434230104,0.6421920154,4.9990593168,-2.012342367,1.8230318628,-0.053516001,5.6978525546,-1.341561578,2.4664548733,0.5886760141
050,3,6,28,005,Mississippi,Amite County,13131,13128,13112,13177,12972,12895,12629,-16,65,-205,-77,-266,32,143,148,132,124,11,132,141,148,149,21,11,7,-16,-25,0,0,0,0,0,-33,30,-217,-53,-233,-33,30,-217,-53,-233,-4,24,5,-8,-8,116,116,116,116,116,116,10.879074898,11.319744541,10.206054046,9.7163454004,10.042222983,10.784351218,11.443151506,11.675286005,0.8368519152,0.5353933229,-1.23709746,-1.958940605,0,0,0,0,2.2823234052,-16.59719301,-4.097885337,-18.25732644,2.2823234052,-16.59719301,-4.097885337,-18.25732644
050,3,6,28,007,Mississippi,Attala County,19564,19564,19559,19332,19123,19338,19163,-5,-227,-209,215,-175,75,286,237,254,255,98,273,254,267,258,-23,13,-17,-13,-3,0,3,3,4,4,28,-292,-200,356,-205,28,-289,-197,360,-201,-10,49,5,-132,29,343,343,341,343,344,344,14.707773007,12.326095436,13.208184915,13.246409184,14.03923787,13.210245742,13.884194379,13.402249292,0.6685351367,-0.884150306,-0.676009464,-0.155840108,0.1542773392,0.1560265245,0.208002912,0.2077868107,-15.01632769,-10.4017683,18.512259172,-10.64907405,-14.86205035,-10.24574178,18.720262084,-10.44128724
050,3,6,28,009,Mississippi,Benton County,8729,8730,8699,8711,8652,8506,8296,-31,12,-59,-146,-210,24,99,80,85,77,39,92,87,80,90,-15,7,-7,5,-13,0,-3,-3,-3,-2,-17,10,-50,-148,-203,-17,7,-53,-151,-205,1,-2,1,0,8,78,78,78,78,78,78,11.372774268,9.2149974083,9.9079146754,9.1655755267,10.568638713,10.021309682,9.3250961651,10.713010356,0.8041355543,-0.806312273,0.5828185103,-1.547434829,-0.344629523,-0.345562403,-0.349691106,-0.238066897,1.1487650775,-5.75937338,-17.25142791,-24.16379002,0.8041355543,-6.104935783,-17.60111901,-24.40185692
050,3,6,28,011,Mississippi,Bolivar County,34145,34147,34121,33838,34061,34019,33768,-26,-283,223,-42,-251,158,589,569,548,551,75,402,423,438,418,83,187,146,110,133,1,-2,-2,-2,-1,-109,-483,81,-152,-385,-108,-485,79,-154,-386,-1,15,-2,2,2,1564,1563,1495,1666,1684,1679,17.333980783,16.760187926,16.098707403,16.256804402,11.830662605,12.459682764,12.867215041,12.332748167,5.5033181771,4.3005051621,3.2314923619,3.924056235,-0.058859018,-0.05891103,-0.058754407,-0.029504182,-14.21445283,2.3858966995,-4.4653349,-11.35911015,-14.27331185,2.3269856699,-4.524089307,-11.38861434
050,3,6,28,013,Mississippi,Calhoun County,14962,14962,14957,14914,14848,14739,14745,-5,-43,-66,-109,6,53,176,176,166,160,20,186,195,162,175,33,-10,-19,4,-15,0,2,-1,0,1,-33,-36,-45,-102,20,-33,-34,-46,-102,21,-5,1,-1,-11,0,215,215,218,214,214,214,11.784004553,11.827162153,11.221144422,10.853344187,12.453550266,13.103958067,10.950755399,11.870845204,-0.669545713,-1.276795914,0.2703890222,-1.017501018,0.1339091426,-0.067199785,0,0.0678334012,-2.410364568,-3.023990323,-6.894920066,1.3566680233,-2.276455425,-3.091190108,-6.894920066,1.4245014245
050,3,6,28,015,Mississippi,Carroll County,10597,10597,10597,10471,10413,10353,10254,0,-126,-58,-60,-99,33,97,80,84,76,7,96,111,103,103,26,1,-31,-19,-27,0,-1,-1,-1,-1,-21,-154,-25,-46,-70,-21,-155,-26,-47,-71,-5,28,-1,6,-1,334,334,334,381,379,379,9.2082779571,7.6613675541,8.0901473563,7.3761343233,9.1133472565,10.630147481,9.9200616392,9.996603096,0.0949307006,-2.968779927,-1.829914283,-2.620468773,-0.094930701,-0.095767094,-0.096311278,-0.097054399,-14.61932789,-2.394177361,-4.43031879,-6.793807929,-14.71425859,-2.489944455,-4.526630068,-6.890862328
050,3,6,28,017,Mississippi,Chickasaw County,17392,17392,17398,17446,17406,17317,17313,6,48,-40,-89,-4,68,249,240,254,243,23,191,153,153,186,45,58,87,101,57,0,4,3,3,3,-32,-6,-125,-196,-50,-32,-2,-122,-193,-47,-7,-8,-5,3,-14,206,206,456,496,490,487,14.292274136,13.772523815,14.630072286,14.034074502,10.96315004,8.7799839321,8.8126025977,10.7421311,3.329124096,4.9925398829,5.8174696887,3.2919434017,0.2295947652,0.1721565477,0.1727961294,0.173260179,-0.344392148,-7.173189487,-11.28934712,-2.887669651,-0.114797383,-7.001032939,-11.11655099,-2.714409472
050,3,6,28,019,Mississippi,Choctaw County,8547,8548,8558,8398,8355,8390,8294,10,-160,-43,35,-96,26,95,80,79,82,11,85,74,94,102,15,10,6,-15,-20,1,0,0,1,1,-3,-180,-49,48,-75,-2,-180,-49,49,-74,-3,10,0,1,-2,121,121,122,122,122,122,11.205472989,9.5505282636,9.4356524336,9.8297770319,10.025949516,8.8342386438,11.22723201,12.227283625,1.1795234725,0.7162896198,-1.791579576,-2.397506593,0,0,0.1194386384,0.1198753297,-21.23142251,-5.849698561,5.7330546432,-8.990649724,-21.23142251,-5.849698561,5.8524932816,-8.870774395
050,3,6,28,021,Mississippi,Claiborne County,9604,9598,9570,9779,9376,9177,9080,-28,209,-403,-199,-97,35,120,107,108,103,9,89,89,100,97,26,31,18,8,6,1,6,7,8,8,-56,164,-440,-219,-112,-55,170,-433,-211,-104,1,8,12,4,1,899,900,1066,1098,1016,1016,12.403741795,11.17201775,11.642321996,11.283343375,9.1994418316,9.2926128948,10.779927774,10.626061237,3.2042999638,1.8794048551,0.862394222,0.6572821384,0.6201870898,0.7308796659,0.862394222,0.8763761845,16.951780454,-45.94100757,-23.60804183,-12.26926658,17.571967544,-45.2101279,-22.7456476,-11.3928904
050,3,6,28,023,Mississippi,Clarke County,16732,16732,16704,16658,16495,16389,16299,-28,-46,-163,-106,-90,44,185,196,181,186,21,209,200,178,181,23,-24,-4,3,5,0,2,2,2,2,-45,-19,-163,-95,-106,-45,-17,-161,-93,-104,-6,-5,2,-16,9,52,52,52,52,52,52,11.090462203,11.823967665,11.00839314,11.380323054,12.529224867,12.065273128,10.825933585,11.074400392,-1.438762664,-0.241305463,0.1824595548,0.3059226628,0.1198968887,0.1206527313,0.1216397032,0.1223690651,-1.139020442,-9.833197599,-5.777885902,-6.48556045,-1.019123554,-9.712544868,-5.656246199,-6.363191385
050,3,6,28,025,Mississippi,Clay County,20634,20634,20557,20500,20395,20395,20225,-77,-57,-105,0,-170,60,259,232,240,238,79,199,230,195,228,-19,60,2,45,10,1,8,9,9,9,-61,-118,-116,-54,-176,-60,-110,-107,-45,-167,2,-7,0,0,-13,303,303,303,303,303,303,12.616606182,11.346130334,11.767590096,11.718365337,9.6938402708,11.248318865,9.5611669527,11.225997046,2.9227659108,0.0978114684,2.2064231429,0.4923682915,0.3897021214,0.4401516078,0.4412846286,0.4431314623,-5.748106291,-5.673065167,-2.647707772,-8.66568193,-5.35840417,-5.232913559,-2.206423143,-8.222550468
050,3,6,28,027,Mississippi,Coahoma County,26151,26151,26114,25862,25685,25165,24807,-37,-252,-177,-520,-358,104,455,429,421,396,95,306,283,308,291,9,149,146,113,105,3,14,15,16,16,-50,-419,-342,-618,-482,-47,-405,-327,-602,-466,1,4,4,-31,3,667,667,661,664,664,664,17.508080653,16.645003589,16.558505408,15.84887537,11.77466523,10.980270433,12.114060964,11.646522052,5.7334154225,5.6647331561,4.4444444444,4.2023533179,0.5387101739,0.5819931325,0.6293018682,0.6403586008,-16.12282592,-13.26944342,-24.30678466,-19.29080285,-15.58411575,-12.68745029,-23.67748279,-18.65044425
050,3,6,28,029,Mississippi,Copiah County,29449,29449,29418,29230,28902,28795,28797,-31,-188,-328,-107,2,79,419,377,367,347,43,316,313,332,307,36,103,64,35,40,2,8,7,8,9,-69,-288,-403,-140,-27,-67,-280,-396,-132,-18,0,-11,4,-10,-20,1027,1022,1032,1005,979,979,14.288637294,12.970480974,12.721631974,12.050284762,10.77615605,10.76859561,11.508397317,10.661202945,3.512481244,2.2018853643,1.2132346569,1.3890818169,0.2728140772,0.2408312117,0.2773107787,0.3125434088,-9.821306779,-13.8649969,-4.852938628,-0.937630226,-9.548492702,-13.62416569,-4.575627849,-0.625086818
050,3,6,28,031,Mississippi,Covington County,19568,19571,19585,19497,19523,19426,19442,14,-88,26,-97,16,63,255,286,278,271,85,241,263,215,209,-22,14,23,63,62,0,0,0,0,0,38,-97,12,-155,-56,38,-97,12,-155,-56,-2,-5,-9,-5,10,240,240,240,239,239,239,13.049485697,14.659149154,14.275077666,13.944633117,12.333043345,13.48026653,11.040078051,10.75434805,0.716442352,1.1788826243,3.2349996149,3.1902850674,0,0,0,0,-4.96392201,0.6150691953,-7.959126037,-2.881547803,-4.96392201,0.6150691953,-7.959126037,-2.881547803
050,3,6,28,033,Mississippi,DeSoto County,161252,161264,161791,163905,166355,168364,170913,527,2114,2450,2009,2549,496,2022,2079,2071,2085,218,1098,1173,1239,1236,278,924,906,832,849,18,73,68,82,85,229,1077,1478,1001,1585,247,1150,1546,1083,1670,2,40,-2,94,30,610,610,609,609,609,609,12.41648654,12.590080543,12.374558958,12.290841996,6.7424837886,7.1034942167,7.4032247945,7.2860818741,5.674002751,5.4865863259,4.9713341639,5.0047601223,0.4482707801,0.4117967662,0.4899632229,0.5010655011,6.6135291806,8.9505238297,5.9811364159,9.3433978725,7.0617999607,9.3623205959,6.4710996388,9.8444633736
050,3,6,28,035,Mississippi,Forrest County,74934,74932,75034,75918,76769,76745,76330,102,884,851,-24,-415,300,1159,1021,1077,1049,127,693,704,761,728,173,466,317,316,321,26,97,130,119,115,-93,310,404,-478,-860,-67,407,534,-359,-745,-4,11,0,19,9,3601,3593,3680,3659,3559,3559,15.355874715,13.37376463,14.031293563,13.70569982,9.1817266416,9.2214792353,9.9144052008,9.5116772824,6.1741480736,4.1522853943,4.116888362,4.194022538,1.2851767449,1.7028299724,1.5503471996,1.5025314388,4.1072658858,5.2918716066,-6.227445054,-11.23632206,5.3924426308,6.994701579,-4.677097854,-9.733790626
050,3,6,28,037,Mississippi,Franklin County,8118,8118,8117,7984,7887,7901,7833,-1,-133,-97,14,-68,21,97,84,99,90,36,93,107,72,69,-15,4,-23,27,21,0,0,0,0,0,14,-135,-74,-10,-95,14,-135,-74,-10,-95,0,-2,0,-3,6,67,67,67,67,67,67,12.04894106,10.585344339,12.541170509,11.440193212,11.552077511,13.483712431,9.1208512795,8.770814796,0.4968635488,-2.898368093,3.4203192298,2.6693784162,0,0,0,0,-16.76914477,-9.325184298,-1.2667849,-12.0757595,-16.76914477,-9.325184298,-1.2667849,-12.0757595
050,3,6,28,039,Mississippi,George County,22578,22579,22654,22816,22872,23154,23303,75,162,56,282,149,86,371,359,346,355,89,236,229,223,222,-3,135,130,123,133,2,15,11,13,16,75,18,-83,131,-38,77,33,-72,144,-22,1,-6,-2,15,38,564,564,549,598,570,573,16.318451726,15.71528629,15.034980229,15.282949825,10.38047064,10.024514096,9.6901751184,9.5572249607,5.9379810864,5.690772194,5.3448051102,5.7257248639,0.6597756763,0.481526878,0.5648981011,0.6888090062,0.7917308115,-3.63333917,5.6924347108,-1.63592139,1.4515064878,-3.151812292,6.2573328119,-0.947112383
050,3,6,28,041,Mississippi,Greene County,14400,14395,14402,14285,14286,14241,14326,7,-117,1,-45,85,31,134,126,129,135,11,133,124,111,121,20,1,2,18,14,0,0,0,0,0,-10,-126,0,-65,52,-10,-126,0,-65,52,-3,8,-1,2,19,3042,3042,3043,3111,3147,3112,9.3422107575,8.820132302,9.0440635188,9.4514649771,9.2724927668,8.680130202,7.7821011673,8.4713130535,0.0697179907,0.1400021,1.2619623515,0.9801519235,0,0,0,0,-8.784466832,0,-4.557086269,3.6405642875,-8.784466832,0,-4.557086269,3.6405642875
050,3,6,28,043,Mississippi,Grenada County,21906,21906,21872,21593,21616,21552,21666,-34,-279,23,-64,114,72,261,295,243,248,94,256,288,269,246,-22,5,7,-26,2,0,-1,-1,-1,-1,-11,-286,20,-25,99,-11,-287,19,-26,98,-1,3,-3,-12,14,256,256,259,255,255,255,12.009662947,13.654562707,11.258339511,11.476699523,11.779592776,13.330556134,12.462935508,11.384145495,0.2300701714,0.3240065727,-1.204595997,0.0925540284,-0.046014034,-0.046286653,-0.046330615,-0.046277014,-13.1600138,0.9257330649,-1.158265382,4.5814244065,-13.20602784,0.8794464116,-1.204595997,4.5351473923
050,3,6,28,045,Mississippi,Hancock County,43929,44014,44089,44743,45310,45587,45949,75,654,567,277,362,107,430,479,455,459,134,419,391,419,411,-27,11,88,36,48,21,22,70,50,44,83,597,402,172,301,104,619,472,222,345,-2,24,7,19,-31,547,547,549,549,549,549,9.6811959654,10.638179739,10.011331507,10.028841112,9.433537464,8.6837751102,9.2192261571,8.9800734137,0.2476585014,1.9544046284,0.79210535,1.048767698,0.4953170029,1.5546400453,1.1001463195,0.9613703898,13.441102305,8.9280756888,3.7845033389,6.5766474393,13.936419308,10.482715734,4.8846496584,7.5380178291
050,3,6,28,047,Mississippi,Harrison County,187105,187105,187917,190946,193691,196597,199058,812,3029,2745,2906,2461,695,2778,2793,2767,2769,440,1676,1751,1829,1704,255,1102,1042,938,1065,131,236,770,486,405,411,1536,970,1413,926,542,1772,1740,1899,1331,15,155,-37,69,65,5452,5452,5282,5149,5410,5410,14.664931651,14.52278382,14.179272742,13.997042878,8.8475253588,9.1046883165,9.3725659001,8.6135648482,5.817406292,5.418095503,4.8067068421,5.3834780301,1.2458329264,4.0037749878,2.4904685771,2.0472381241,8.1084719278,5.0437165431,7.2408067888,4.6808456863,9.3543048543,9.047491531,9.7312753659,6.7280838104
050,3,6,28,049,Mississippi,Hinds County,245285,245365,245766,248409,248298,245616,243729,401,2643,-111,-2682,-1887,892,3453,3437,3282,3214,401,1995,2008,2039,2039,491,1458,1429,1243,1175,60,224,246,236,239,-119,915,-1801,-4092,-3371,-59,1139,-1555,-3856,-3132,-31,46,15,-69,70,7923,7932,7992,7679,8330,8328,13.974806496,13.839144606,13.289762995,13.135926596,8.074062832,8.0852494529,8.2564980948,8.3335887768,5.9007436637,5.7538951535,5.0332649004,4.8023378189,0.9065614408,0.9905235884,0.9556319521,0.9768159478,3.7031415996,-7.251760092,-16.56968622,-13.77760067,4.6097030404,-6.261236504,-15.61405427,-12.80078472
050,3,6,28,051,Mississippi,Holmes County,19198,19478,19393,19187,19040,18746,18459,-85,-206,-147,-294,-287,75,305,279,273,266,69,216,190,220,247,6,89,89,53,19,0,0,0,0,0,-95,-348,-239,-232,-303,-95,-348,-239,-232,-303,4,53,3,-115,-3,871,871,862,891,912,906,15.811301192,14.597012583,14.449796221,14.29915334,11.197511664,9.9406178879,11.644524427,13.277785244,4.6137895283,4.6563946948,2.8052717938,1.0213680957,0,0,0,0,-18.04043546,-12.50425092,-12.2796803,-16.28813332,-18.04043546,-12.50425092,-12.2796803,-16.28813332
